1;16;2;0;27;50;99;3.80;1;1;1;104;0;167099;4688;0
1;16;2;0;28;30;2;3.60;4;2;1;122;0;171002;12086;0
1;16;2;0;28;38;31;3.20;1;1;1;111;0;171831;4718;0
1;16;2;0;28;43;99;5.40;4;2;1;104;0;172399;1386;0
1;16;2;0;29;4;99;3.80;4;2;1;87;0;174499;2081;0
1;16;2;0;29;34;99;5.20;4;2;1;128;0;177499;2984;0
1;16;2;0;29;46;24;23.00;1;1;5;80;0;178624;6782;0
1;16;2;0;29;53;0;3.60;1;1;1;98;0;179300;572;0
1;16;2;0;31;25;99;3.60;1;1;1;106;0;188599;9285;0
1;16;2;0;31;38;99;3.60;1;1;1;110;0;189899;1287;0
1;16;2;0;32;43;65;3.80;4;2;1;99;0;196365;18851;0
1;16;2;0;33;49;16;4.00;1;1;1;93;0;202916;13005;0
1;16;2;0;33;51;99;3.80;1;1;1;96;0;203199;267;0
1;16;2;0;34;1;99;3.20;4;2;1;96;0;204199;7820;0
1;16;2;0;34;51;99;3.00;4;2;1;108;0;209199;4988;0
1;16;2;0;35;7;2;8.00;1;1;2;104;0;210702;7488;0
1;16;2;0;35;8;0;3.60;4;2;1;98;0;210800;1591;0
1;16;2;0;35;34;66;3.80;1;1;1;116;0;213466;2736;0
1;16;2;0;35;38;99;4.40;1;1;1;103;0;213899;421;0
1;16;2;0;35;44;99;3.80;1;1;1;112;0;214499;584;0
1;16;2;0;36;16;99;1.00;1;1;1;1;1;217699;3187;0
1;16;2;0;36;22;99;3.40;4;2;1;113;0;218299;7485;0
1;16;2;0;38;42;99;4.80;4;2;1;105;0;232299;13989;0
1;16;2;0;39;34;0;3.60;1;1;1;100;0;237400;22888;0
1;16;2;0;40;18;96;11.20;1;1;2;85;0;241896;4483;0
1;16;2;0;41;30;32;5.80;1;1;1;126;0;249032;7088;0
1;16;2;0;41;55;13;3.60;1;1;1;119;0;251513;2464;0
1;16;2;0;43;11;99;3.80;1;1;1;98;0;259199;7675;0
1;16;2;0;43;25;30;4.40;1;1;1;128;0;260530;1317;0
1;16;2;0;46;34;99;3.80;1;1;1;116;0;279499;18956;0
1;16;2;0;47;39;99;4.20;1;1;1;94;0;285999;6488;0
1;16;2;0;47;42;99;3.60;1;1;1;92;0;286299;283;0
1;16;2;0;47;58;1;3.60;1;1;1;110;0;287801;1487;0
1;16;2;0;49;25;99;3.40;4;2;1;86;0;296599;64283;0
1;16;2;0;49;40;68;18.00;1;1;5;105;0;298068;10255;0
1;16;2;0;49;58;99;3.80;4;2;1;96;0;299899;3285;0
1;16;2;0;50;3;99;3.20;4;2;1;96;0;300399;485;0
1;16;2;0;51;57;9;3.20;4;2;1;103;0;311709;11298;0
1;16;2;0;52;39;21;4.20;1;1;1;101;0;315921;17791;0
1;16;2;0;53;26;16;7.20;4;2;2;77;0;320616;8895;0
1;16;2;0;53;56;30;4.00;4;2;1;136;0;323630;2980;0
1;16;2;0;57;19;16;4.00;4;2;1;110;0;343916;20275;0
1;16;2;0;58;8;28;4.00;4;2;1;91;0;348828;4898;0
1;16;2;0;58;58;93;12.00;4;2;3;85;0;353893;5049;0
1;16;2;0;59;2;27;3.60;4;2;1;83;0;354227;283;0
1;16;2;0;59;28;99;3.80;4;2;1;123;0;356899;2656;0
1;16;2;1;0;9;8;3.40;4;2;1;80;0;360908;3997;0
1;16;2;1;6;20;15;3.40;4;2;1;94;0;398015;37091;0
1;16;2;1;6;54;40;3.20;1;1;1;97;0;401440;85504;0
1;16;2;1;7;13;99;3.20;4;2;1;58;0;403399;5370;0
1;16;2;1;7;55;99;3.40;4;2;1;83;0;407599;4180;0
1;16;2;1;8;38;61;4.40;4;2;1;96;0;411861;4247;0
1;16;2;1;11;41;22;4.20;1;1;1;102;0;430122;28670;0
1;16;2;1;12;0;43;3.40;4;2;1;78;0;432043;20165;0
1;16;2;1;12;20;27;4.00;4;2;1;91;0;434027;1968;0
1;16;2;1;12;24;99;3.80;4;2;1;90;0;434499;456;0
1;16;2;1;12;28;80;20.00;1;1;5;77;0;434880;4743;0
1;16;2;1;12;43;99;3.80;1;1;1;109;0;436399;1425;0
1;16;2;1;12;56;11;3.60;4;2;1;93;0;437611;3096;0
1;16;2;1;13;0;3;3.60;4;2;1;93;0;438003;378;0
1;16;2;1;14;27;99;5.00;4;2;1;104;0;446799;8782;0
1;16;2;1;14;54;63;4.20;4;2;1;111;0;449463;2646;0
1;16;2;1;15;0;99;4.80;4;2;1;76;0;450099;622;0
1;16;2;1;15;10;99;3.80;4;2;1;74;0;451099;977;0
1;16;2;1;16;37;99;3.40;4;2;1;86;0;459799;8681;0
1;16;2;1;18;20;28;3.60;4;2;1;88;0;470028;10214;0
1;16;2;1;18;51;99;11.80;1;1;2;92;0;473199;36787;0
1;16;2;1;19;10;24;4.00;1;1;1;115;0;475024;1778;0
1;16;2;1;19;31;70;25.40;1;1;5;93;0;477170;2133;0
1;16;2;1;19;53;22;8.00;4;2;2;87;0;479322;9279;0
1;16;2;1;20;15;99;3.60;3;2;1;93;0;481599;343557;0
1;16;2;1;20;27;81;3.40;3;2;1;128;0;482781;1168;0
1;16;2;1;20;44;99;4.40;1;1;1;123;0;484499;7230;0
1;16;2;1;20;44;99;6.60;4;2;1;98;0;484499;5143;0
1;16;2;1;21;15;99;3.40;4;2;1;76;0;487599;3075;0
1;16;2;1;21;20;99;3.80;4;2;1;93;0;488099;483;0
1;16;2;1;22;12;8;3.80;1;1;1;110;0;493208;8696;0
1;16;2;1;22;59;99;3.80;4;2;1;110;0;497999;9885;0
1;16;2;1;23;2;99;3.60;1;1;1;100;0;498299;5078;0
1;16;2;1;23;12;19;3.60;4;2;1;78;0;499219;1207;0
1;16;2;1;23;23;99;3.60;4;2;1;80;0;500399;1163;0
1;16;2;1;23;27;99;7.20;4;2;1;91;0;500799;383;0
1;16;2;1;23;39;62;4.00;4;2;1;113;0;501962;1134;0
1;16;2;1;23;44;45;4.20;2;1;1;118;0;502445;-2;0
1;16;2;1;23;56;26;3.80;1;1;1;105;0;503626;5314;0
1;16;2;1;24;5;99;3.80;1;1;1;94;0;504599;959;0
1;16;2;1;25;46;99;8.40;4;2;2;97;0;514699;12724;0
1;16;2;1;27;9;97;3.60;4;2;1;80;0;522997;8266;0
1;16;2;1;27;18;23;4.00;4;2;1;91;0;523823;809;0
1;16;2;1;27;38;99;4.00;1;1;1;108;0;525899;21285;0
1;16;2;1;30;52;99;3.60;4;2;1;81;0;545299;21460;0
1;16;2;1;31;39;99;3.60;4;2;1;91;0;549999;4684;0
1;16;2;1;31;49;99;5.00;1;1;1;97;0;550999;25086;0
1;16;2;1;32;45;99;8.00;4;2;1;89;0;556599;6585;0
1;16;2;1;32;52;80;3.40;4;2;1;58;0;557280;648;0
1;16;2;1;33;23;99;3.60;4;2;1;101;0;560399;3097;0
1;16;2;1;33;29;99;3.80;4;2;1;90;0;560999;587;0
1;16;2;1;34;5;99;3.80;1;1;1;97;0;564599;13581;0
1;16;2;1;34;39;18;3.80;4;2;1;89;0;567918;6903;0
1;16;2;1;38;19;28;5.60;1;1;1;109;0;589928;25314;0
1;16;2;1;38;23;95;20.80;1;1;5;89;0;590395;448;0
1;16;2;1;38;57;99;4.40;1;1;1;115;0;593799;3319;0
1;16;2;1;39;21;56;4.00;4;2;1;77;0;596156;28222;0
1;16;2;1;39;31;13;3.60;4;2;1;79;0;597113;938;0
1;16;2;1;39;33;99;3.60;4;2;1;83;0;597399;269;0
1;16;2;1;39;36;2;3.40;4;2;1;76;0;597602;187;0
1;16;2;1;39;51;8;3.20;4;2;1;80;0;599108;1489;0
1;16;2;1;40;18;40;3.80;1;1;1;104;0;601840;8027;0
1;16;2;1;41;44;41;3.80;4;2;1;111;0;610441;11318;0
1;16;2;1;41;59;5;4.00;4;2;1;94;0;611905;1451;0
1;16;2;1;42;8;42;3.60;4;2;1;103;0;612842;921;0
1;16;2;1;42;57;99;4.00;4;2;1;117;0;617799;4944;0
1;16;2;1;43;32;63;3.80;4;2;1;95;0;621263;3451;0
1;16;2;1;45;0;36;19.40;1;1;5;79;0;630036;28182;0
1;16;2;1;47;11;38;20.40;1;1;5;81;0;643138;13013;0
1;16;2;1;47;59;73;24.60;4;2;5;85;0;647973;26695;0
1;16;2;1;48;41;49;22.80;4;2;5;92;0;652149;4071;0
1;16;2;1;49;48;83;3.40;4;2;1;113;0;658883;6644;0
1;16;2;1;51;13;99;12.00;1;1;4;89;0;667399;24170;0
1;16;2;1;51;20;53;3.80;4;2;1;88;0;668053;9159;0
1;16;2;1;51;38;37;3.80;1;1;1;89;0;669837;2389;0
1;16;2;1;52;18;99;3.60;4;2;1;98;0;673899;5830;0
1;16;2;1;53;18;71;7.00;4;2;1;87;0;679871;5958;0
1;16;2;1;55;28;18;3.40;4;2;1;70;0;692818;12918;0
1;16;2;1;56;0;99;5.20;4;2;1;76;0;696099;3263;0
1;16;2;1;56;35;38;3.80;4;2;1;99;0;699538;3414;0
1;16;2;1;59;4;99;5.80;4;2;1;92;0;714499;14947;0
1;16;2;1;59;17;99;7.40;4;2;2;95;0;715799;1277;0
1;16;2;1;59;39;40;3.20;4;2;1;86;0;717940;2112;0
1;16;2;2;0;8;30;4.00;1;1;1;105;0;720830;50977;0
1;16;2;2;1;54;99;3.80;4;2;1;92;0;731499;13545;0
1;16;2;2;5;29;99;6.00;4;2;1;79;0;752999;21485;0
1;16;2;2;7;6;34;3.80;4;2;1;104;0;762634;9607;0
1;16;2;2;9;51;11;3.60;1;1;1;113;0;779111;58267;0
1;16;2;2;12;3;13;4.20;4;2;1;103;0;792313;29665;0
1;16;2;2;12;40;15;3.60;1;1;1;110;0;796015;16892;0
1;16;2;2;12;57;99;6.40;4;2;1;105;0;797799;5471;0
1;16;2;2;13;36;41;4.00;4;2;1;96;0;801641;3820;0
1;16;2;2;13;55;99;5.60;4;2;1;96;0;803599;1943;0
1;16;2;2;13;58;99;4.40;1;1;1;112;0;803899;7872;0
1;16;2;2;14;46;10;3.80;4;2;1;115;0;808610;4990;0
1;16;2;2;15;46;14;3.80;1;1;1;114;0;814614;10700;0
1;16;2;2;16;3;99;3.20;4;2;1;95;0;816399;7777;0
1;16;2;2;16;44;99;3.20;4;2;1;64;0;820499;4087;0
1;16;2;2;17;1;33;4.60;1;1;1;136;0;822133;7507;0
1;16;2;2;17;4;73;5.00;4;2;1;98;0;822473;1956;0
1;16;2;2;18;53;29;4.40;4;2;1;101;0;833329;10837;0
1;16;2;2;18;56;33;3.60;4;2;1;85;0;833633;288;0
1;16;2;2;21;35;87;2.60;4;2;1;52;0;849587;15938;0
1;16;2;2;23;15;99;3.80;4;2;1;79;0;859599;9994;0
1;16;2;2;23;48;29;4.00;4;2;1;86;0;862829;3212;0
1;16;2;2;23;49;99;3.60;4;2;1;94;0;862999;153;0
1;16;2;2;23;49;99;3.60;3;2;1;94;0;862999;380208;0
1;16;2;2;23;53;86;3.80;4;2;1;92;0;863386;373;0
1;16;2;2;24;11;74;4.40;1;1;1;120;0;865174;43028;0
1;16;2;2;24;19;1;4.20;1;1;1;103;0;865901;713;0
1;16;2;2;24;47;85;4.00;4;2;1;96;0;868785;5384;0
1;16;2;2;25;1;7;5.40;4;2;1;109;0;870107;1307;0
1;16;2;2;25;14;34;4.00;4;2;1;102;0;871434;1309;0
1;16;2;2;25;20;3;3.20;4;2;1;103;0;872003;554;0
1;16;2;2;25;40;11;4.00;4;2;1;84;0;874011;1996;0
1;16;2;2;27;58;31;4.00;1;1;1;97;0;887831;21915;0
1;16;2;2;31;2;12;4.60;4;2;1;89;0;906212;32183;0
1;16;2;2;31;3;22;3.60;3;2;1;105;0;906322;43309;0
1;16;2;2;31;27;79;20.40;1;1;5;86;0;908779;20933;0
1;16;2;2;32;56;65;25.00;4;2;5;86;0;917665;11434;0
1;16;2;2;33;11;23;3.60;4;2;1;83;0;919123;1353;0
1;16;2;2;33;48;99;3.20;1;1;1;102;0;922899;14034;0
1;16;2;2;33;56;99;3.20;4;2;1;96;0;923699;4560;0
1;16;2;2;34;50;99;4.00;4;2;1;92;0;929099;5388;0
1;16;2;2;35;18;18;3.60;1;1;1;92;0;931818;8907;0
1;16;2;2;35;34;30;3.80;4;2;1;88;0;933430;4315;0
1;16;2;2;35;34;41;9.00;1;1;6;100;0;933441;1608;0
1;16;2;2;35;55;92;3.80;4;2;1;90;0;935592;2146;0
1;16;2;2;36;1;22;3.80;4;2;1;83;0;936122;514;0
1;16;2;2;36;17;99;3.80;4;2;1;115;0;937799;1660;0
1;16;2;2;36;52;99;5.60;1;1;1;112;0;941299;7825;0
1;16;2;2;36;54;83;3.80;1;1;1;115;0;941483;166;0
1;16;2;2;37;47;37;3.60;1;1;1;121;0;946737;5242;0
1;16;2;2;40;14;99;6.60;4;2;1;86;0;961499;23688;0
1;16;2;2;40;29;99;3.80;4;2;1;101;0;962999;1472;0
1;16;2;2;40;39;1;3.80;4;2;1;105;0;963901;888;0
1;16;2;2;41;33;72;3.60;1;1;1;97;0;969372;22624;0
1;16;2;2;43;45;99;4.00;4;2;1;76;0;982599;18684;0
1;16;2;2;44;24;63;22.80;1;1;5;81;0;986463;17077;0
1;16;2;2;46;47;11;4.40;1;1;1;120;0;1000711;14146;0
1;16;2;2;46;52;99;3.80;1;1;1;95;0;1001299;574;0
1;16;2;2;47;10;16;3.80;4;2;1;86;0;1003016;20398;0
1;16;2;2;48;3;13;3.80;4;2;1;98;0;1008313;5281;0
1;16;2;2;48;6;3;3.40;4;2;1;92;0;1008603;276;0
1;16;2;2;48;10;99;7.20;4;2;1;96;0;1009099;482;0
1;16;2;2;48;44;99;9.80;1;1;2;86;0;1012499;11185;0
1;16;2;2;48;56;35;4.40;4;2;1;107;0;1013635;4509;0
1;16;2;2;49;34;30;3.60;4;2;1;98;0;1017430;3780;0
1;16;2;2;53;19;3;4.40;1;1;1;115;0;1039903;27362;0
1;16;2;2;55;4;8;7.80;4;2;1;100;0;1050408;32964;0
1;16;2;2;55;34;99;4.40;1;1;1;123;0;1053499;13582;0
1;16;2;2;55;49;99;4.20;4;2;1;79;0;1054999;4562;0
1;16;2;2;55;53;17;4.00;4;2;1;80;0;1055317;298;0
1;16;2;2;58;26;14;3.40;4;2;1;91;0;1070614;15279;0
1;16;2;2;59;39;48;4.00;4;2;1;121;0;1077948;7320;0
1;16;2;2;59;48;48;4.20;4;2;1;104;0;1078848;888;0
1;16;2;2;59;53;28;3.80;4;2;1;118;0;1079328;465;0
1;16;2;3;0;4;99;6.40;4;2;1;96;0;1080499;1159;0
1;16;2;3;0;26;2;4.40;4;2;1;135;0;1082602;2079;0
1;16;2;3;0;38;99;4.20;1;1;1;110;0;1083899;30387;0
1;16;2;3;1;14;99;20.60;1;1;5;78;0;1087499;3586;0
1;16;2;3;2;3;21;6.20;1;1;1;126;0;1092321;4726;0
1;16;2;3;2;53;99;3.60;4;2;1;91;0;1097399;14785;0
1;16;2;3;4;32;51;4.20;4;2;1;117;0;1107251;9837;0
1;16;2;3;4;47;92;11.60;4;2;2;86;0;1108792;1528;0
1;16;2;3;4;50;62;4.20;4;2;1;99;0;1109062;221;0
1;16;2;3;5;21;6;7.40;4;2;2;100;0;1112106;3028;0
1;16;2;3;7;46;30;4.20;4;2;1;99;0;1126630;14497;0
1;16;2;3;8;52;99;4.00;4;2;1;77;0;1133299;6653;0
1;16;2;3;10;53;3;3.40;1;1;1;108;0;1145303;52964;0
1;16;2;3;11;0;99;4.40;1;1;1;110;0;1146099;784;0
1;16;2;3;12;21;74;3.80;4;2;1;83;0;1154174;20856;0
1;16;2;3;12;24;99;3.60;4;2;1;82;0;1154499;308;0
1;16;2;3;14;15;99;3.60;4;2;1;77;0;1165599;11084;0
1;16;2;3;14;18;17;4.00;4;2;1;75;0;1165817;201;0
1;16;2;3;15;16;99;4.00;1;1;1;123;0;1171699;25585;0
1;16;2;3;15;23;2;4.20;1;1;1;114;0;1172302;591;0
1;16;2;3;16;1;30;4.60;4;2;1;99;0;1176130;10293;0
1;16;2;3;16;14;99;4.00;4;2;1;104;0;1177499;1352;0
1;16;2;3;20;14;30;3.80;4;2;1;92;0;1201430;23917;0
1;16;2;3;20;20;99;4.40;4;2;1;88;0;1202099;654;0
1;16;2;3;23;14;22;3.80;4;2;1;81;0;1219422;17305;0
1;16;2;3;24;46;89;5.20;1;1;1;99;0;1228689;56373;0
1;16;2;3;24;55;99;3.60;4;2;1;76;0;1229599;10160;0
1;16;2;3;25;18;99;3.60;4;2;1;84;0;1231899;2282;0
1;16;2;3;25;34;71;5.00;4;2;1;82;0;1233471;1556;0
1;16;2;3;27;5;99;3.40;4;2;1;84;0;1242599;9106;0
1;16;2;3;27;39;99;6.00;1;1;1;100;0;1245999;17291;0
1;16;2;3;27;49;99;3.40;4;2;1;100;0;1246999;4385;0
1;16;2;3;29;20;99;3.20;4;2;1;76;0;1256099;9087;0
1;16;2;3;29;31;99;3.40;3;2;1;80;0;1257199;350864;0
1;16;2;3;29;31;99;3.60;4;2;1;67;0;1257199;1084;0
1;16;2;3;29;43;99;3.80;4;2;1;92;0;1258399;1180;0
1;16;2;3;30;3;41;3.80;2;1;1;103;0;1260341;757883;0
1;16;2;3;30;46;99;3.20;4;2;1;78;0;1264699;6285;0
1;16;2;3;30;53;99;8.20;4;2;1;105;0;1265399;685;0
1;16;2;3;30;56;99;4.80;4;2;1;89;0;1265699;271;0
1;16;2;3;31;41;73;10.40;4;2;2;79;0;1270173;4454;0
1;16;2;3;31;46;92;3.40;4;2;1;77;0;1270692;471;0
1;16;2;3;31;53;88;3.40;4;2;1;97;0;1271388;680;0
1;16;2;3;32;28;99;3.40;4;2;1;86;0;1274899;3498;0
1;16;2;3;33;44;13;3.40;4;2;1;75;0;1282413;7499;0
1;16;2;3;33;45;99;3.60;4;2;1;74;0;1282599;169;0
1;16;2;3;34;15;28;4.20;4;2;1;89;0;1285528;2911;0
1;16;2;3;34;34;16;3.60;4;2;1;85;0;1287416;1871;0
1;16;2;3;34;37;79;4.00;4;2;1;87;0;1287779;347;0
1;16;2;3;34;46;99;3.60;4;2;1;90;0;1288699;903;0
1;16;2;3;34;53;99;3.80;4;2;1;85;0;1289399;685;0
1;16;2;3;39;28;99;3.80;4;2;1;97;0;1316899;27483;0
1;16;2;3;43;47;59;3.80;4;2;1;97;0;1342759;25845;0
1;16;2;3;43;49;99;3.60;4;2;1;94;0;1342999;225;0
1;16;2;3;44;4;99;3.60;4;2;1;89;0;1344499;1486;0
1;16;2;3;44;29;25;3.80;4;2;1;94;0;1346925;2411;0
1;16;2;3;45;46;99;3.60;4;2;1;88;0;1354699;7759;0
1;16;2;3;47;24;8;4.40;2;1;1;128;0;1364408;104053;0
1;16;2;3;47;58;25;3.60;4;2;1;90;0;1367825;13111;0
1;16;2;3;49;18;33;3.40;1;1;1;112;0;1375833;129812;0
1;16;2;3;49;36;20;4.40;4;2;1;87;0;1377620;9780;0
1;16;2;3;49;37;16;3.00;4;2;1;90;0;1377716;77;0
1;16;2;3;51;14;99;4.20;4;2;1;112;0;1387499;9771;0
1;16;2;3;51;35;8;4.20;4;2;1;124;0;1389508;1995;0
1;16;2;3;55;27;99;3.80;4;2;1;105;0;1412799;23278;0
1;16;2;3;55;33;22;3.60;3;2;1;98;0;1413322;156107;0
1;16;2;3;55;37;15;3.80;4;2;1;75;0;1413715;902;0
1;16;2;3;55;41;10;3.80;1;1;1;107;0;1414110;38266;0
1;16;2;3;56;17;61;3.40;4;2;1;76;0;1417761;4027;0
1;16;2;3;57;36;42;3.80;3;2;1;97;0;1425642;12306;0
1;16;2;3;57;37;99;4.40;4;2;1;87;0;1425799;8021;0
1;16;2;3;59;6;24;5.00;4;2;1;103;0;1434624;8806;0
1;16;2;4;0;42;99;3.60;4;2;1;87;0;1444299;9657;0
1;16;2;4;1;3;99;3.80;4;2;1;98;0;1446399;2085;0
1;16;2;4;2;38;23;4.00;4;2;1;97;0;1455823;9410;0
1;16;2;4;2;40;19;3.60;4;2;1;88;0;1456019;181;0
1;16;2;4;2;41;3;5.20;4;2;1;89;0;1456103;69;0
1;16;2;4;2;42;99;3.80;4;2;1;88;0;1456299;174;0
1;16;2;4;2;49;32;4.00;4;2;1;101;0;1456932;617;0
1;16;2;4;2;51;50;4.00;4;2;1;85;0;1457150;203;0
1;16;2;4;3;4;40;23.80;4;2;5;87;0;1458440;1273;0
1;16;2;4;4;26;68;4.00;4;2;1;102;0;1466668;8129;0
1;16;2;4;4;32;99;8.00;4;2;1;79;0;1467299;616;0
1;16;2;4;4;55;14;4.60;4;2;1;75;0;1469514;2178;0
1;16;2;4;6;24;70;22.80;1;1;5;70;0;1478470;64347;0
1;16;2;4;7;4;28;3.80;4;2;1;88;0;1482428;12891;0
1;16;2;4;7;4;99;3.80;3;2;1;94;0;1482499;56842;0
1;16;2;4;7;53;47;4.00;4;2;1;115;0;1487347;4903;0
1;16;2;4;8;13;99;24.00;4;2;5;81;0;1489399;2039;0
1;16;2;4;9;3;90;3.80;4;2;1;78;0;1494390;4884;0
1;16;2;4;9;22;83;21.80;1;1;5;69;0;1496283;17695;0
1;16;2;4;9;48;29;4.60;4;2;1;107;0;1498829;4421;0
1;16;2;4;13;34;16;3.60;4;2;1;82;0;1521416;22571;0
1;16;2;4;16;38;85;3.80;4;2;1;104;0;1539885;18453;0
1;16;2;4;17;9;23;4.60;4;2;1;118;0;1542923;3024;0
1;16;2;4;18;6;8;4.20;4;2;1;95;0;1548608;5670;0
1;16;2;4;18;44;8;3.60;4;2;1;88;0;1552408;3784;0
1;16;2;4;19;1;21;3.80;4;2;1;83;0;1554121;1698;0
1;16;2;4;19;48;5;3.80;1;1;1;94;0;1558805;62408;0
1;16;2;4;21;0;99;3.80;4;2;1;85;0;1566099;11961;0
1;16;2;4;21;25;77;3.60;4;2;1;91;0;1568577;2461;0
1;16;2;4;21;26;99;3.00;4;2;1;92;0;1568699;107;0
1;16;2;4;21;39;17;4.00;1;1;1;103;0;1569917;11097;0
1;16;2;4;22;36;0;4.60;1;1;1;87;0;1575600;5669;0
1;16;2;4;22;50;99;3.80;4;2;1;92;0;1577099;8388;0
1;16;2;4;23;6;99;3.80;4;2;1;95;0;1578699;1585;0
1;16;2;4;23;39;5;3.40;4;2;1;88;0;1581905;3191;0
1;16;2;4;24;21;60;4.80;4;2;1;90;0;1586160;4241;0
1;16;2;4;24;46;1;5.20;1;1;1;96;0;1588601;12981;0
1;16;2;4;27;17;42;4.40;1;1;1;117;0;1603742;15121;0
1;16;2;4;27;30;99;3.00;2;1;1;106;0;1605099;240678;0
1;16;2;4;27;52;99;3.60;4;2;1;101;0;1607299;21119;0
1;16;2;4;28;38;92;12.60;4;2;2;69;0;1611892;4580;0
1;16;2;4;29;22;99;3.60;4;2;1;93;0;1616299;4341;0
1;16;2;4;30;49;12;3.60;4;2;1;114;0;1624912;8599;0
1;16;2;4;31;26;0;4.20;3;2;1;101;0;1628600;146086;0
1;16;2;4;31;28;99;3.40;4;2;1;78;0;1628899;3975;0
1;16;2;4;33;32;66;5.80;1;1;1;91;0;1641266;37510;0
1;16;2;4;34;29;99;3.40;4;2;1;77;0;1646999;18084;0
1;16;2;4;35;6;29;3.80;1;1;1;116;0;1650629;9340;0
1;16;2;4;37;1;25;3.40;4;2;1;82;0;1662125;15110;0
1;16;2;4;37;21;99;3.80;1;1;1;125;0;1664199;13558;0
1;16;2;4;37;31;2;3.40;4;2;1;94;0;1665102;2962;0
1;16;2;4;37;41;99;3.60;4;2;1;99;0;1666199;1083;0
1;16;2;4;44;10;29;3.40;4;2;1;81;0;1705029;38816;0
1;16;2;4;45;57;99;3.60;4;2;1;94;0;1715799;10754;0
1;16;2;4;48;20;86;4.00;4;2;1;96;0;1730086;14273;0
1;16;2;4;48;43;66;3.80;4;2;1;82;0;1732366;2265;0
1;16;2;4;50;52;43;3.20;1;1;1;101;0;1745243;81033;0
1;16;2;4;51;10;1;3.80;4;2;1;90;0;1747001;14618;0
1;16;2;4;51;11;28;3.80;4;2;1;81;0;1747128;111;0
1;16;2;4;51;14;32;3.80;4;2;1;103;0;1747432;287;0
1;16;2;4;51;29;68;7.00;1;1;1;88;0;1748968;3713;0
1;16;2;4;54;42;99;4.00;4;2;1;83;0;1768299;20853;0
1;16;2;4;55;54;99;3.80;4;2;1;103;0;1775499;7182;0
1;16;2;4;55;55;24;3.80;1;1;1;103;0;1775524;26527;0
1;16;2;4;56;19;91;3.60;4;2;1;87;0;1777991;2478;0
1;16;2;4;56;26;6;3.80;4;2;1;89;0;1778606;600;0
1;16;2;4;57;29;99;3.40;1;1;1;111;0;1784999;9461;0
1;16;2;4;58;30;99;7.80;4;2;2;87;0;1791099;12477;0
1;16;2;4;58;32;99;3.40;4;2;1;85;0;1791299;167;0
1;16;2;4;58;59;32;3.20;4;2;1;89;0;1793932;2618;0
1;16;2;4;59;3;99;5.40;2;1;1;116;0;1794399;189289;0
1;16;2;4;59;18;17;3.80;4;2;1;109;0;1795817;1872;0
1;16;2;4;59;27;99;4.40;1;1;1;110;0;1796799;11788;0
1;16;2;4;59;49;76;14.00;4;2;3;83;0;1798976;3146;0
1;16;2;5;1;2;30;3.40;4;2;1;82;0;1806230;7193;0
1;16;2;5;2;54;99;3.40;4;2;1;108;0;1817499;11254;0
